Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 110.0.0.0,,,2023-03-01 16:19:24,2023-03-01 16:26:14,6m - 50.055s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 110.0.0.0,,,2023-03-01 16:19:24,2023-03-01 16:19:57,32.757s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 16:19:24,2023-03-01 16:19:33,9.193s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 16:19:33,2023-03-01 16:19:40,6.407s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 16:19:40,2023-03-01 16:19:43,2.618s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-01 16:19:43,2023-03-01 16:19:45,2.211s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-01 16:19:45,2023-03-01 16:19:47,1.955s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-01 16:19:47,2023-03-01 16:19:50,2.736s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Assertiveness-Automation"")",Chrome 110.0.0.0,,,2023-03-01 16:19:50,2023-03-01 16:19:52,1.930s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Chrome 110.0.0.0,,,2023-03-01 16:19:52,2023-03-01 16:19:53,1.467s,PASSED
"takeScreenshotAsCheckpoint(""Added Skill Info"")",Chrome 110.0.0.0,,,2023-03-01 16:19:53,2023-03-01 16:19:54,1.060s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-01 16:19:54,2023-03-01 16:19:56,1.445s,PASSED
