Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Nationalities Suite,Chrome 109.0.0.0,,,2023-02-06 19:37:15,2023-02-06 19:38:33,1m - 18.048s,PASSED
,,,,,,,
Test Cases/Admin Page/Nationalities/Add Nationality,Chrome 109.0.0.0,,,2023-02-06 19:37:15,2023-02-06 19:37:43,28.473s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-02-06 19:37:15,2023-02-06 19:37:22,6.615s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-06 19:37:22,2023-02-06 19:37:22,0.396s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Page/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 109.0.0.0,,,2023-02-06 19:37:22,2023-02-06 19:37:28,5.869s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-02-06 19:37:28,2023-02-06 19:37:32,3.487s,PASSED
"click(findTestObject(""Admin Page/Nationalities/li_Nationalities""))",Chrome 109.0.0.0,,,2023-02-06 19:37:32,2023-02-06 19:37:34,2.776s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 109.0.0.0,,,2023-02-06 19:37:34,2023-02-06 19:37:37,2.730s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), nationality)",Chrome 109.0.0.0,,,2023-02-06 19:37:37,2023-02-06 19:37:39,2.361s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 109.0.0.0,,,2023-02-06 19:37:39,2023-02-06 19:37:41,1.676s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-02-06 19:37:41,2023-02-06 19:37:42,0.825s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-02-06 19:37:42,2023-02-06 19:37:43,0.616s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-02-06 19:37:43,2023-02-06 19:37:43,0.734s,PASSED
,,,,,,,
Test Cases/Admin Page/Nationalities/Edit Nationality,Chrome 109.0.0.0,,,2023-02-06 19:37:43,2023-02-06 19:38:10,27.133s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-02-06 19:37:44,2023-02-06 19:37:47,3.802s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-06 19:37:47,2023-02-06 19:37:48,0.155s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Page/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 109.0.0.0,,,2023-02-06 19:37:48,2023-02-06 19:37:54,5.972s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-02-06 19:37:54,2023-02-06 19:37:57,3.464s,PASSED
"click(findTestObject(""Admin Page/Nationalities/li_Nationalities""))",Chrome 109.0.0.0,,,2023-02-06 19:37:57,2023-02-06 19:38:00,2.795s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Edit""))",Chrome 109.0.0.0,,,2023-02-06 19:38:00,2023-02-06 19:38:03,2.810s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-02-06 19:38:03,2023-02-06 19:38:05,2.340s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), edited_nationality)",Chrome 109.0.0.0,,,2023-02-06 19:38:05,2023-02-06 19:38:07,1.572s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-02-06 19:38:07,2023-02-06 19:38:08,1.553s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 109.0.0.0,,,2023-02-06 19:38:08,2023-02-06 19:38:09,1.138s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 109.0.0.0,,,2023-02-06 19:38:09,2023-02-06 19:38:10,0.505s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-02-06 19:38:10,2023-02-06 19:38:10,0.719s,PASSED
,,,,,,,
Test Cases/Admin Page/Nationalities/Delete Nationality,Chrome 109.0.0.0,,,2023-02-06 19:38:10,2023-02-06 19:38:33,22.180s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-02-06 19:38:11,2023-02-06 19:38:15,3.759s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-06 19:38:15,2023-02-06 19:38:15,0.168s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Page/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 109.0.0.0,,,2023-02-06 19:38:15,2023-02-06 19:38:20,5.622s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-02-06 19:38:20,2023-02-06 19:38:24,3.426s,PASSED
"click(findTestObject(""Admin Page/Nationalities/li_Nationalities""))",Chrome 109.0.0.0,,,2023-02-06 19:38:24,2023-02-06 19:38:26,2.678s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Delete""))",Chrome 109.0.0.0,,,2023-02-06 19:38:26,2023-02-06 19:38:29,2.311s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 109.0.0.0,,,2023-02-06 19:38:29,2023-02-06 19:38:30,1.693s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 109.0.0.0,,,2023-02-06 19:38:30,2023-02-06 19:38:31,1.016s,PASSED
