Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 109.0.0.0,,,2023-02-07 17:05:38,2023-02-07 17:12:30,6m - 52.109s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 109.0.0.0,,,2023-02-07 17:05:38,2023-02-07 17:06:12,33.097s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 109.0.0.0,,,2023-02-07 17:05:38,2023-02-07 17:05:51,12.379s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-02-07 17:05:52,2023-02-07 17:05:55,2.655s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-02-07 17:05:55,2023-02-07 17:05:57,2.313s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 109.0.0.0,,,2023-02-07 17:05:57,2023-02-07 17:05:59,2.012s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 109.0.0.0,,,2023-02-07 17:05:59,2023-02-07 17:06:02,2.726s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Assertiveness-Automation"")",Chrome 109.0.0.0,,,2023-02-07 17:06:02,2023-02-07 17:06:04,2.286s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Chrome 109.0.0.0,,,2023-02-07 17:06:04,2023-02-07 17:06:06,1.694s,PASSED
"takeScreenshotAsCheckpoint(""Added Skill Info"")",Chrome 109.0.0.0,,,2023-02-07 17:06:06,2023-02-07 17:06:08,1.948s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-02-07 17:06:08,2023-02-07 17:06:09,1.658s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-02-07 17:06:09,2023-02-07 17:06:10,0.816s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-02-07 17:06:10,2023-02-07 17:06:11,0.577s,PASSED
Start listener action : sampleAfterTestCase,Chrome 109.0.0.0,,,2023-02-07 17:06:11,2023-02-07 17:06:12,0.816s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Chrome 109.0.0.0,,,2023-02-07 17:06:12,2023-02-07 17:06:44,32.856s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 109.0.0.0,,,2023-02-07 17:06:12,2023-02-07 17:06:23,11.165s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-02-07 17:06:23,2023-02-07 17:06:26,3.093s,PASSED
