Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 109.0.0.0,,,2023-02-06 19:17:43,2023-02-06 19:21:55,4m - 11.926s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 109.0.0.0,,,2023-02-06 19:17:44,2023-02-06 19:17:57,13.563s,ERROR
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-02-06 19:17:45,2023-02-06 19:17:55,9.611s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-06 19:17:55,2023-02-06 19:17:55,0.381s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 109.0.0.0,,,2023-02-06 19:17:55,2023-02-06 19:17:57,2.007s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Chrome 109.0.0.0,,,2023-02-06 19:17:57,2023-02-06 19:18:07,10.098s,ERROR
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-02-06 19:17:59,2023-02-06 19:18:05,6.733s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-06 19:18:05,2023-02-06 19:18:05,0.165s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 109.0.0.0,,,2023-02-06 19:18:05,2023-02-06 19:18:07,1.864s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Delete Skill,Chrome 109.0.0.0,,,2023-02-06 19:18:07,2023-02-06 19:18:16,8.368s,ERROR
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-02-06 19:18:08,2023-02-06 19:18:13,5.062s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-06 19:18:13,2023-02-06 19:18:14,0.587s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 109.0.0.0,,,2023-02-06 19:18:14,2023-02-06 19:18:16,1.768s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Add Membership,Chrome 109.0.0.0,,,2023-02-06 19:18:16,2023-02-06 19:18:26,10.756s,ERROR
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-02-06 19:18:17,2023-02-06 19:18:24,7.280s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-06 19:18:24,2023-02-06 19:18:24,0.172s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 109.0.0.0,,,2023-02-06 19:18:24,2023-02-06 19:18:26,2.231s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Edit Membership,Chrome 109.0.0.0,,,2023-02-06 19:18:26,2023-02-06 19:18:36,9.566s,ERROR
