Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 110.0.0.0,,,2023-02-21 08:47:57,2023-02-21 08:51:37,3m - 39.569s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 110.0.0.0,,,2023-02-21 08:47:58,2023-02-21 08:48:14,15.949s,ERROR
openBrowser(baseURL),Chrome 110.0.0.0,,,2023-02-21 08:48:00,2023-02-21 08:48:11,11.573s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-21 08:48:11,2023-02-21 08:48:12,0.539s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 110.0.0.0,,,2023-02-21 08:48:12,2023-02-21 08:48:14,2.237s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Chrome 110.0.0.0,,,2023-02-21 08:48:14,2023-02-21 08:48:24,10.306s,ERROR
openBrowser(baseURL),Chrome 110.0.0.0,,,2023-02-21 08:48:15,2023-02-21 08:48:22,6.787s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-21 08:48:22,2023-02-21 08:48:22,0.206s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 110.0.0.0,,,2023-02-21 08:48:22,2023-02-21 08:48:24,2.039s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Delete Skill,Chrome 110.0.0.0,,,2023-02-21 08:48:24,2023-02-21 08:48:34,9.103s,ERROR
openBrowser(baseURL),Chrome 110.0.0.0,,,2023-02-21 08:48:26,2023-02-21 08:48:32,5.873s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-21 08:48:32,2023-02-21 08:48:32,0.169s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 110.0.0.0,,,2023-02-21 08:48:32,2023-02-21 08:48:34,1.764s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Add Membership,Chrome 110.0.0.0,,,2023-02-21 08:48:34,2023-02-21 08:48:43,9.909s,ERROR
openBrowser(baseURL),Chrome 110.0.0.0,,,2023-02-21 08:48:35,2023-02-21 08:48:40,5.383s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-21 08:48:40,2023-02-21 08:48:40,0.214s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 110.0.0.0,,,2023-02-21 08:48:40,2023-02-21 08:48:43,2.985s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Edit Membership,Chrome 110.0.0.0,,,2023-02-21 08:48:43,2023-02-21 08:48:52,8.732s,ERROR
openBrowser(baseURL),Chrome 110.0.0.0,,,2023-02-21 08:48:45,2023-02-21 08:48:50,5.372s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-21 08:48:50,2023-02-21 08:48:50,0.181s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 110.0.0.0,,,2023-02-21 08:48:50,2023-02-21 08:48:52,1.938s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Delete Membership,Chrome 110.0.0.0,,,2023-02-21 08:48:52,2023-02-21 08:49:01,8.875s,ERROR
openBrowser(baseURL),Chrome 110.0.0.0,,,2023-02-21 08:48:53,2023-02-21 08:48:59,5.135s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-21 08:48:59,2023-02-21 08:48:59,0.198s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Page/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Page/button_Login""))",Chrome 110.0.0.0,,,2023-02-21 08:48:59,2023-02-21 08:49:01,2.268s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Licenses/Add License,Chrome 110.0.0.0,,,2023-02-21 08:49:01,2023-02-21 08:49:16,15.330s,ERROR
openBrowser(baseURL),Chrome 110.0.0.0,,,2023-02-21 08:49:02,2023-02-21 08:49:14,11.760s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-21 08:49:14,2023-02-21 08:49:15,0.451s,PASSED
