Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Firefox 109.0,,,2023-01-25 10:30:09,2023-01-25 10:38:49,8m - 39.765s,FAILED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Firefox 109.0,,,2023-01-25 10:30:09,2023-01-25 10:30:52,43.329s,FAILED
openBrowser(baseURL),Firefox 109.0,,,2023-01-25 10:30:10,2023-01-25 10:30:18,7.790s,PASSED
maximizeWindow(),Firefox 109.0,,,2023-01-25 10:30:18,2023-01-25 10:30:18,0.345s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Firefox 109.0,,,2023-01-25 10:30:18,2023-01-25 10:30:24,5.905s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Firefox 109.0,,,2023-01-25 10:30:24,2023-01-25 10:30:27,3.555s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Firefox 109.0,,,2023-01-25 10:30:27,2023-01-25 10:30:30,2.396s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Firefox 109.0,,,2023-01-25 10:30:30,2023-01-25 10:30:32,2.594s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Firefox 109.0,,,2023-01-25 10:30:32,2023-01-25 10:30:36,3.416s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Super skills"")",Firefox 109.0,,,2023-01-25 10:30:36,2023-01-25 10:30:38,2.100s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Firefox 109.0,,,2023-01-25 10:30:38,2023-01-25 10:30:39,1.474s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Firefox 109.0,,,2023-01-25 10:30:39,2023-01-25 10:30:41,1.668s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Firefox 109.0,,,2023-01-25 10:30:41,2023-01-25 10:30:52,11.344s,FAILED
,,,,,,,
