Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Firefox 109.0,,,2023-01-26 14:22:27,2023-01-26 14:30:51,8m - 24.647s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Firefox 109.0,,,2023-01-26 14:22:28,2023-01-26 14:23:09,40.955s,PASSED
openBrowser(baseURL),Firefox 109.0,,,2023-01-26 14:22:29,2023-01-26 14:22:40,10.838s,PASSED
maximizeWindow(),Firefox 109.0,,,2023-01-26 14:22:40,2023-01-26 14:22:41,0.351s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Firefox 109.0,,,2023-01-26 14:22:41,2023-01-26 14:22:47,6.357s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Firefox 109.0,,,2023-01-26 14:22:47,2023-01-26 14:22:51,4.000s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Firefox 109.0,,,2023-01-26 14:22:51,2023-01-26 14:22:54,2.821s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Firefox 109.0,,,2023-01-26 14:22:54,2023-01-26 14:22:56,2.543s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Firefox 109.0,,,2023-01-26 14:22:56,2023-01-26 14:22:59,2.921s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Assertiveness-Automation"")",Firefox 109.0,,,2023-01-26 14:22:59,2023-01-26 14:23:01,2.196s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Firefox 109.0,,,2023-01-26 14:23:01,2023-01-26 14:23:03,1.669s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Firefox 109.0,,,2023-01-26 14:23:03,2023-01-26 14:23:05,1.866s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Firefox 109.0,,,2023-01-26 14:23:05,2023-01-26 14:23:06,0.959s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Firefox 109.0,,,2023-01-26 14:23:06,2023-01-26 14:23:06,0.505s,PASSED
closeBrowser(),Firefox 109.0,,,2023-01-26 14:23:06,2023-01-26 14:23:08,2.011s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Firefox 109.0,,,2023-01-26 14:23:09,2023-01-26 14:23:47,38.432s,PASSED
openBrowser(baseURL),Firefox 109.0,,,2023-01-26 14:23:10,2023-01-26 14:23:17,6.949s,PASSED
maximizeWindow(),Firefox 109.0,,,2023-01-26 14:23:17,2023-01-26 14:23:17,0.044s,PASSED
