Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Job Dropdown Suite,Chrome 109.0.0.0,,,2023-01-26 14:34:48,2023-01-26 14:38:08,3m - 19.964s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Add Job Title,Chrome 109.0.0.0,,,2023-01-26 14:34:48,2023-01-26 14:35:24,35.717s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 14:34:49,2023-01-26 14:34:55,5.457s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 14:34:55,2023-01-26 14:34:55,0.535s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 14:34:55,2023-01-26 14:35:01,6.308s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 14:35:01,2023-01-26 14:35:05,3.425s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 109.0.0.0,,,2023-01-26 14:35:05,2023-01-26 14:35:07,2.260s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 109.0.0.0,,,2023-01-26 14:35:07,2023-01-26 14:35:11,4.322s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 109.0.0.0,,,2023-01-26 14:35:11,2023-01-26 14:35:15,3.326s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Boss-Automation"")",Chrome 109.0.0.0,,,2023-01-26 14:35:15,2023-01-26 14:35:17,2.228s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), ""Big Boss "")",Chrome 109.0.0.0,,,2023-01-26 14:35:17,2023-01-26 14:35:19,1.661s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), ""No notes available"")",Chrome 109.0.0.0,,,2023-01-26 14:35:19,2023-01-26 14:35:20,1.753s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 109.0.0.0,,,2023-01-26 14:35:20,2023-01-26 14:35:22,1.569s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:35:22,2023-01-26 14:35:23,0.816s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:35:23,2023-01-26 14:35:23,0.517s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-26 14:35:23,2023-01-26 14:35:24,0.855s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Edit Job Title,Chrome 109.0.0.0,,,2023-01-26 14:35:24,2023-01-26 14:36:13,48.943s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 14:35:26,2023-01-26 14:35:38,11.886s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 14:35:38,2023-01-26 14:35:38,0.179s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 14:35:38,2023-01-26 14:35:44,6.543s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 14:35:44,2023-01-26 14:35:48,3.918s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 109.0.0.0,,,2023-01-26 14:35:48,2023-01-26 14:35:51,2.665s,PASSED
