Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 110.0.0.0,,,2023-03-06 11:31:42,2023-03-06 11:38:51,7m - 8.548s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 110.0.0.0,,,2023-03-06 11:31:43,2023-03-06 11:32:17,34.592s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-06 11:31:43,2023-03-06 11:31:49,6.362s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-06 11:31:49,2023-03-06 11:31:57,7.586s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-06 11:31:58,2023-03-06 11:32:00,2.677s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-06 11:32:00,2023-03-06 11:32:03,2.421s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-06 11:32:03,2023-03-06 11:32:05,2.154s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-06 11:32:05,2023-03-06 11:32:08,2.739s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Assertiveness-Automation"")",Chrome 110.0.0.0,,,2023-03-06 11:32:08,2023-03-06 11:32:10,2.379s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Chrome 110.0.0.0,,,2023-03-06 11:32:10,2023-03-06 11:32:12,1.724s,PASSED
"takeScreenshotAsCheckpoint(""Added Skill Info"")",Chrome 110.0.0.0,,,2023-03-06 11:32:12,2023-03-06 11:32:14,2.418s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-06 11:32:14,2023-03-06 11:32:16,1.637s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-06 11:32:16,2023-03-06 11:32:17,0.723s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-06 11:32:17,2023-03-06 11:32:17,0.534s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-06 11:32:17,2023-03-06 11:32:17,0.040s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Chrome 110.0.0.0,,,2023-03-06 11:32:17,2023-03-06 11:32:49,32.353s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-06 11:32:17,2023-03-06 11:32:22,5.143s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-06 11:32:22,2023-03-06 11:32:28,5.975s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-06 11:32:29,2023-03-06 11:32:32,2.951s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-06 11:32:32,2023-03-06 11:32:35,2.569s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-06 11:32:35,2023-03-06 11:32:37,2.161s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Edit""))",Chrome 110.0.0.0,,,2023-03-06 11:32:37,2023-03-06 11:32:40,2.693s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-06 11:32:40,2023-03-06 11:32:42,2.322s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Assertiveness-Automation-Edited"")",Chrome 110.0.0.0,,,2023-03-06 11:32:42,2023-03-06 11:32:44,1.638s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-06 11:32:44,2023-03-06 11:32:45,1.585s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""New description-new skill"")",Chrome 110.0.0.0,,,2023-03-06 11:32:45,2023-03-06 11:32:47,1.539s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-06 11:32:47,2023-03-06 11:32:48,1.531s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-06 11:32:48,2023-03-06 11:32:49,0.800s,PASSED
