Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Job Dropdown Suite,Chrome 110.0.0.0,,,2023-03-01 17:22:19,2023-03-01 17:25:05,2m - 45.906s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Add Job Title,Chrome 110.0.0.0,,,2023-03-01 17:22:19,2023-03-01 17:22:51,31.654s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 17:22:19,2023-03-01 17:22:25,5.909s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 17:22:25,2023-03-01 17:22:31,6.018s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 17:22:32,2023-03-01 17:22:35,2.733s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-01 17:22:35,2023-03-01 17:22:37,2.306s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 110.0.0.0,,,2023-03-01 17:22:37,2023-03-01 17:22:39,1.923s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 110.0.0.0,,,2023-03-01 17:22:39,2023-03-01 17:22:41,2.630s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), job_title)",Chrome 110.0.0.0,,,2023-03-01 17:22:41,2023-03-01 17:22:43,2.030s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), job_title_description)",Chrome 110.0.0.0,,,2023-03-01 17:22:43,2023-03-01 17:22:45,1.423s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), job_title_notes)",Chrome 110.0.0.0,,,2023-03-01 17:22:45,2023-03-01 17:22:46,1.469s,PASSED
