Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 110.0.0.0,,,2023-03-03 09:39:17,2023-03-03 09:46:34,7m - 16.357s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 110.0.0.0,,,2023-03-03 09:39:18,2023-03-03 09:39:58,39.237s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-03 09:39:19,2023-03-03 09:39:29,10.540s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-03 09:39:29,2023-03-03 09:39:37,7.528s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-03 09:39:38,2023-03-03 09:39:40,2.609s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-03 09:39:40,2023-03-03 09:39:43,2.828s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-03 09:39:43,2023-03-03 09:39:46,2.276s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-03 09:39:46,2023-03-03 09:39:48,2.774s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Assertiveness-Automation"")",Chrome 110.0.0.0,,,2023-03-03 09:39:48,2023-03-03 09:39:51,2.180s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Chrome 110.0.0.0,,,2023-03-03 09:39:51,2023-03-03 09:39:52,1.647s,PASSED
"takeScreenshotAsCheckpoint(""Added Skill Info"")",Chrome 110.0.0.0,,,2023-03-03 09:39:52,2023-03-03 09:39:54,2.220s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-03 09:39:54,2023-03-03 09:39:56,1.744s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-03 09:39:56,2023-03-03 09:39:57,0.925s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-03 09:39:57,2023-03-03 09:39:58,0.598s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-03 09:39:58,2023-03-03 09:39:58,0.048s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Chrome 110.0.0.0,,,2023-03-03 09:39:58,2023-03-03 09:40:32,33.759s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-03 09:39:58,2023-03-03 09:40:03,5.408s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-03 09:40:03,2023-03-03 09:40:09,6.143s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-03 09:40:10,2023-03-03 09:40:14,3.637s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-03 09:40:14,2023-03-03 09:40:17,2.567s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-03 09:40:17,2023-03-03 09:40:19,2.018s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Edit""))",Chrome 110.0.0.0,,,2023-03-03 09:40:19,2023-03-03 09:40:21,2.692s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-03 09:40:21,2023-03-03 09:40:24,2.293s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Assertiveness-Automation-Edited"")",Chrome 110.0.0.0,,,2023-03-03 09:40:24,2023-03-03 09:40:25,1.675s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-03 09:40:25,2023-03-03 09:40:27,1.603s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""New description-new skill"")",Chrome 110.0.0.0,,,2023-03-03 09:40:27,2023-03-03 09:40:29,1.617s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-03 09:40:29,2023-03-03 09:40:30,1.611s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-03 09:40:30,2023-03-03 09:40:31,0.781s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-03 09:40:31,2023-03-03 09:40:31,0.549s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-03 09:40:31,2023-03-03 09:40:32,0.010s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Delete Skill,Chrome 110.0.0.0,,,2023-03-03 09:40:32,2023-03-03 09:40:57,25.550s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-03 09:40:32,2023-03-03 09:40:37,5.065s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-03 09:40:37,2023-03-03 09:40:43,6.107s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-03 09:40:44,2023-03-03 09:40:47,2.886s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-03 09:40:47,2023-03-03 09:40:49,2.442s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-03 09:40:49,2023-03-03 09:40:51,2.101s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Delete""))",Chrome 110.0.0.0,,,2023-03-03 09:40:51,2023-03-03 09:40:54,2.667s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 110.0.0.0,,,2023-03-03 09:40:54,2023-03-03 09:40:56,1.672s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-03 09:40:56,2023-03-03 09:40:57,0.735s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-03 09:40:57,2023-03-03 09:40:57,0.554s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-03 09:40:57,2023-03-03 09:40:57,0.007s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Add Membership,Chrome 110.0.0.0,,,2023-03-03 09:40:57,2023-03-03 09:41:29,31.535s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-03 09:40:57,2023-03-03 09:41:04,6.498s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-03 09:41:04,2023-03-03 09:41:11,7.565s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-03 09:41:12,2023-03-03 09:41:15,2.798s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-03 09:41:15,2023-03-03 09:41:18,2.447s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 110.0.0.0,,,2023-03-03 09:41:18,2023-03-03 09:41:20,2.009s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-03 09:41:20,2023-03-03 09:41:22,2.673s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Gold Membership-Automation"")",Chrome 110.0.0.0,,,2023-03-03 09:41:22,2023-03-03 09:41:25,2.295s,PASSED
"takeScreenshotAsCheckpoint(""Membership info"")",Chrome 110.0.0.0,,,2023-03-03 09:41:25,2023-03-03 09:41:26,1.181s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-03 09:41:26,2023-03-03 09:41:27,1.556s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-03 09:41:27,2023-03-03 09:41:28,0.822s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-03 09:41:28,2023-03-03 09:41:29,0.497s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-03 09:41:29,2023-03-03 09:41:29,0.007s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Edit Membership,Chrome 110.0.0.0,,,2023-03-03 09:41:29,2023-03-03 09:41:58,29.281s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-03 09:41:29,2023-03-03 09:41:34,5.052s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-03 09:41:34,2023-03-03 09:41:40,5.900s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-03 09:41:41,2023-03-03 09:41:43,2.682s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-03 09:41:43,2023-03-03 09:41:46,2.360s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 110.0.0.0,,,2023-03-03 09:41:46,2023-03-03 09:41:48,2.329s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/button_Edit""))",Chrome 110.0.0.0,,,2023-03-03 09:41:48,2023-03-03 09:41:51,2.773s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Memberships/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-03 09:41:51,2023-03-03 09:41:53,2.470s,PASSED
