Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Job Dropdown Suite,Chrome 110.0.0.0,,,2023-03-06 13:19:46,2023-03-06 13:22:36,2m - 50.408s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Add Job Title,Chrome 110.0.0.0,,,2023-03-06 13:19:46,2023-03-06 13:20:20,33.532s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-06 13:19:46,2023-03-06 13:19:52,6.305s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-06 13:19:52,2023-03-06 13:19:58,5.980s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-06 13:19:59,2023-03-06 13:20:02,2.718s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-06 13:20:02,2023-03-06 13:20:04,2.310s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 110.0.0.0,,,2023-03-06 13:20:04,2023-03-06 13:20:06,2.121s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 110.0.0.0,,,2023-03-06 13:20:06,2023-03-06 13:20:09,2.866s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), job_title)",Chrome 110.0.0.0,,,2023-03-06 13:20:09,2023-03-06 13:20:12,2.654s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), job_title_description)",Chrome 110.0.0.0,,,2023-03-06 13:20:12,2023-03-06 13:20:13,1.464s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), job_title_notes)",Chrome 110.0.0.0,,,2023-03-06 13:20:13,2023-03-06 13:20:15,1.489s,PASSED
"takeScreenshotAsCheckpoint(""Job Title Info"")",Chrome 110.0.0.0,,,2023-03-06 13:20:15,2023-03-06 13:20:16,1.343s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 110.0.0.0,,,2023-03-06 13:20:16,2023-03-06 13:20:17,1.447s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-06 13:20:17,2023-03-06 13:20:18,0.701s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-06 13:20:18,2023-03-06 13:20:18,0.409s,PASSED
"takeScreenshotAsCheckpoint(""Job Title Added"")",Chrome 110.0.0.0,,,2023-03-06 13:20:18,2023-03-06 13:20:19,1.064s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-06 13:20:19,2023-03-06 13:20:20,0.015s,ERROR
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Edit Job Title,Chrome 110.0.0.0,,,2023-03-06 13:20:20,2023-03-06 13:20:53,33.549s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-06 13:20:20,2023-03-06 13:20:25,5.480s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-06 13:20:25,2023-03-06 13:20:31,5.574s,PASSED
