Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 110.0.0.0,,,2023-03-08 08:33:42,2023-03-08 08:41:07,7m - 24.878s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Education/Add Education,Chrome 110.0.0.0,,,2023-03-08 08:33:42,2023-03-08 08:34:16,33.650s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:33:42,2023-03-08 08:33:57,14.390s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:33:58,2023-03-08 08:34:00,2.414s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-08 08:34:00,2023-03-08 08:34:03,2.236s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Education/li_Education""))",Chrome 110.0.0.0,,,2023-03-08 08:34:03,2023-03-08 08:34:05,1.946s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-08 08:34:05,2023-03-08 08:34:08,3.153s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), education)",Chrome 110.0.0.0,,,2023-03-08 08:34:08,2023-03-08 08:34:10,2.302s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-08 08:34:10,2023-03-08 08:34:12,1.625s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:34:12,2023-03-08 08:34:12,0.724s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:34:12,2023-03-08 08:34:13,0.672s,PASSED
"takeScreenshotAsCheckpoint(""Added Education"")",Chrome 110.0.0.0,,,2023-03-08 08:34:13,2023-03-08 08:34:15,1.974s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:34:15,2023-03-08 08:34:16,0.884s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Education/Edit Education,Chrome 110.0.0.0,,,2023-03-08 08:34:16,2023-03-08 08:34:45,29.191s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:34:16,2023-03-08 08:34:26,10.336s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:34:27,2023-03-08 08:34:30,2.635s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-08 08:34:30,2023-03-08 08:34:33,2.797s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Education/li_Education""))",Chrome 110.0.0.0,,,2023-03-08 08:34:33,2023-03-08 08:34:35,2.079s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Education/button_Edit""))",Chrome 110.0.0.0,,,2023-03-08 08:34:35,2023-03-08 08:34:38,2.748s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-08 08:34:38,2023-03-08 08:34:40,2.338s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), education_edited)",Chrome 110.0.0.0,,,2023-03-08 08:34:40,2023-03-08 08:34:42,1.628s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-08 08:34:42,2023-03-08 08:34:43,1.521s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:34:43,2023-03-08 08:34:44,0.856s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:34:44,2023-03-08 08:34:44,0.385s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:34:44,2023-03-08 08:34:45,0.737s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Education/Delete Education,Chrome 110.0.0.0,,,2023-03-08 08:34:45,2023-03-08 08:35:11,25.735s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:34:45,2023-03-08 08:34:57,11.558s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:34:57,2023-03-08 08:35:00,3.065s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-08 08:35:00,2023-03-08 08:35:03,2.459s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Education/li_Education""))",Chrome 110.0.0.0,,,2023-03-08 08:35:03,2023-03-08 08:35:05,1.989s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Education/button_Delete""))",Chrome 110.0.0.0,,,2023-03-08 08:35:05,2023-03-08 08:35:07,2.274s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 110.0.0.0,,,2023-03-08 08:35:07,2023-03-08 08:35:09,1.548s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:35:09,2023-03-08 08:35:10,1.230s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:35:10,2023-03-08 08:35:10,0.409s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:35:10,2023-03-08 08:35:11,0.719s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Languages/Add Language,Chrome 110.0.0.0,,,2023-03-08 08:35:11,2023-03-08 08:35:42,31.359s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:35:11,2023-03-08 08:35:23,12.189s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:35:24,2023-03-08 08:35:27,3.483s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-08 08:35:27,2023-03-08 08:35:30,2.555s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/li_Languages""))",Chrome 110.0.0.0,,,2023-03-08 08:35:30,2023-03-08 08:35:32,2.090s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-08 08:35:32,2023-03-08 08:35:35,2.897s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Afgan-Automation"")",Chrome 110.0.0.0,,,2023-03-08 08:35:35,2023-03-08 08:35:37,2.351s,PASSED
"takeScreenshotAsCheckpoint(""Language info"")",Chrome 110.0.0.0,,,2023-03-08 08:35:37,2023-03-08 08:35:38,0.898s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-08 08:35:38,2023-03-08 08:35:39,1.427s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:35:39,2023-03-08 08:35:40,0.739s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:35:40,2023-03-08 08:35:41,0.453s,PASSED
"takeScreenshotAsCheckpoint(""Language Added"")",Chrome 110.0.0.0,,,2023-03-08 08:35:41,2023-03-08 08:35:42,1.009s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:35:42,2023-03-08 08:35:42,0.808s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Languages/Edit Language,Chrome 110.0.0.0,,,2023-03-08 08:35:42,2023-03-08 08:36:12,29.313s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:35:42,2023-03-08 08:35:53,10.346s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:35:53,2023-03-08 08:35:56,3.321s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-08 08:35:56,2023-03-08 08:35:59,2.484s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/li_Languages""))",Chrome 110.0.0.0,,,2023-03-08 08:35:59,2023-03-08 08:36:01,2.065s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Edit""))",Chrome 110.0.0.0,,,2023-03-08 08:36:01,2023-03-08 08:36:04,3.007s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-08 08:36:04,2023-03-08 08:36:07,2.608s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Afgan-Edited-Automation"")",Chrome 110.0.0.0,,,2023-03-08 08:36:07,2023-03-08 08:36:08,1.590s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-08 08:36:08,2023-03-08 08:36:10,1.532s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:36:10,2023-03-08 08:36:10,0.725s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:36:10,2023-03-08 08:36:11,0.426s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:36:11,2023-03-08 08:36:12,0.812s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Languages/Delete Language,Chrome 110.0.0.0,,,2023-03-08 08:36:12,2023-03-08 08:36:36,24.643s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:36:12,2023-03-08 08:36:22,10.093s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:36:22,2023-03-08 08:36:26,3.904s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-08 08:36:26,2023-03-08 08:36:28,2.343s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/li_Languages""))",Chrome 110.0.0.0,,,2023-03-08 08:36:28,2023-03-08 08:36:31,2.122s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Delete""))",Chrome 110.0.0.0,,,2023-03-08 08:36:31,2023-03-08 08:36:33,2.283s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 110.0.0.0,,,2023-03-08 08:36:33,2023-03-08 08:36:34,1.626s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:36:34,2023-03-08 08:36:35,0.756s,PASSED
