Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Job Dropdown Suite,Chrome 110.0.0.0,,,2023-03-08 08:33:40,2023-03-08 08:36:44,3m - 3.853s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Categories/Add Category,Chrome 110.0.0.0,,,2023-03-08 08:33:41,2023-03-08 08:34:16,35.385s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:33:41,2023-03-08 08:33:55,13.947s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:33:56,2023-03-08 08:33:59,3.035s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-08 08:33:59,2023-03-08 08:34:01,2.335s,PASSED
"click(findTestObject(""Admin Page/Job/Job Categories/li_Job Categories""))",Chrome 110.0.0.0,,,2023-03-08 08:34:01,2023-03-08 08:34:03,1.950s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 110.0.0.0,,,2023-03-08 08:34:03,2023-03-08 08:34:06,3.007s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), job_category)",Chrome 110.0.0.0,,,2023-03-08 08:34:06,2023-03-08 08:34:08,2.251s,PASSED
"takeScreenshotAsCheckpoint(""Category Info"")",Chrome 110.0.0.0,,,2023-03-08 08:34:08,2023-03-08 08:34:11,2.230s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 110.0.0.0,,,2023-03-08 08:34:11,2023-03-08 08:34:12,1.750s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:34:12,2023-03-08 08:34:13,0.711s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:34:13,2023-03-08 08:34:14,0.555s,PASSED
"takeScreenshotAsCheckpoint(""Category Added"")",Chrome 110.0.0.0,,,2023-03-08 08:34:14,2023-03-08 08:34:15,1.691s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:34:15,2023-03-08 08:34:16,0.839s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Categories/Edit Category,Chrome 110.0.0.0,,,2023-03-08 08:34:16,2023-03-08 08:34:45,28.855s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:34:16,2023-03-08 08:34:26,10.208s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:34:27,2023-03-08 08:34:30,2.914s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-08 08:34:30,2023-03-08 08:34:33,2.769s,PASSED
"click(findTestObject(""Admin Page/Job/Job Categories/li_Job Categories""))",Chrome 110.0.0.0,,,2023-03-08 08:34:33,2023-03-08 08:34:35,2.032s,PASSED
"click(findTestObject(""Admin Page/Job/Job Categories/button_Edit""))",Chrome 110.0.0.0,,,2023-03-08 08:34:35,2023-03-08 08:34:38,2.734s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-08 08:34:38,2023-03-08 08:34:40,2.386s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), edited_job_category)",Chrome 110.0.0.0,,,2023-03-08 08:34:40,2023-03-08 08:34:42,1.582s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-08 08:34:42,2023-03-08 08:34:43,1.471s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:34:43,2023-03-08 08:34:44,0.745s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:34:44,2023-03-08 08:34:44,0.364s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:34:44,2023-03-08 08:34:45,0.780s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Categories/Delete Category,Chrome 110.0.0.0,,,2023-03-08 08:34:45,2023-03-08 08:35:10,24.950s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:34:45,2023-03-08 08:34:55,10.307s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:34:56,2023-03-08 08:34:59,3.481s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-08 08:34:59,2023-03-08 08:35:02,2.418s,PASSED
"click(findTestObject(""Admin Page/Job/Job Categories/li_Job Categories""))",Chrome 110.0.0.0,,,2023-03-08 08:35:02,2023-03-08 08:35:04,2.139s,PASSED
"click(findTestObject(""Admin Page/Job/Job Categories/button_Delete""))",Chrome 110.0.0.0,,,2023-03-08 08:35:04,2023-03-08 08:35:06,2.398s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 110.0.0.0,,,2023-03-08 08:35:06,2023-03-08 08:35:08,1.614s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:35:08,2023-03-08 08:35:09,0.996s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:35:09,2023-03-08 08:35:09,0.417s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:35:09,2023-03-08 08:35:10,0.763s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Add Job Title,Chrome 110.0.0.0,,,2023-03-08 08:35:10,2023-03-08 08:35:44,34.497s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:35:10,2023-03-08 08:35:21,11.348s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:35:22,2023-03-08 08:35:25,3.248s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-08 08:35:25,2023-03-08 08:35:27,2.433s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 110.0.0.0,,,2023-03-08 08:35:27,2023-03-08 08:35:30,2.146s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 110.0.0.0,,,2023-03-08 08:35:30,2023-03-08 08:35:33,3.360s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), job_title)",Chrome 110.0.0.0,,,2023-03-08 08:35:33,2023-03-08 08:35:35,2.253s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), job_title_description)",Chrome 110.0.0.0,,,2023-03-08 08:35:35,2023-03-08 08:35:37,1.547s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), job_title_notes)",Chrome 110.0.0.0,,,2023-03-08 08:35:37,2023-03-08 08:35:38,1.719s,PASSED
"takeScreenshotAsCheckpoint(""Job Title Info"")",Chrome 110.0.0.0,,,2023-03-08 08:35:38,2023-03-08 08:35:40,1.457s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 110.0.0.0,,,2023-03-08 08:35:40,2023-03-08 08:35:41,1.468s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:35:41,2023-03-08 08:35:42,0.798s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-08 08:35:42,2023-03-08 08:35:43,0.381s,PASSED
"takeScreenshotAsCheckpoint(""Job Title Added"")",Chrome 110.0.0.0,,,2023-03-08 08:35:43,2023-03-08 08:35:44,1.214s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-08 08:35:44,2023-03-08 08:35:44,0.718s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Edit Job Title,Chrome 110.0.0.0,,,2023-03-08 08:35:45,2023-03-08 08:36:19,34.878s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-08 08:35:45,2023-03-08 08:35:54,9.747s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-08 08:35:55,2023-03-08 08:35:58,3.161s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-08 08:35:58,2023-03-08 08:36:00,2.340s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 110.0.0.0,,,2023-03-08 08:36:00,2023-03-08 08:36:02,2.106s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/button_Edit""))",Chrome 110.0.0.0,,,2023-03-08 08:36:02,2023-03-08 08:36:05,3.039s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-08 08:36:05,2023-03-08 08:36:08,2.449s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), edited_job_title)",Chrome 110.0.0.0,,,2023-03-08 08:36:08,2023-03-08 08:36:09,1.583s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-08 08:36:09,2023-03-08 08:36:11,1.501s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), edited_job_title_description)",Chrome 110.0.0.0,,,2023-03-08 08:36:11,2023-03-08 08:36:13,1.766s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-08 08:36:13,2023-03-08 08:36:14,1.550s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), edited_job_title_notes)",Chrome 110.0.0.0,,,2023-03-08 08:36:14,2023-03-08 08:36:16,1.632s,PASSED
