Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Job Dropdown Suite,Chrome 109.0.0.0,,,2023-01-25 10:11:46,2023-01-25 10:13:23,1m - 36.831s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Add Job Title,Chrome 109.0.0.0,,,2023-01-25 10:11:47,2023-01-25 10:12:20,32.983s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-25 10:11:47,2023-01-25 10:11:53,5.809s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-25 10:11:53,2023-01-25 10:11:53,0.460s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-25 10:11:53,2023-01-25 10:11:59,5.223s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-25 10:11:59,2023-01-25 10:12:03,4.946s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 109.0.0.0,,,2023-01-25 10:12:03,2023-01-25 10:12:06,2.342s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 109.0.0.0,,,2023-01-25 10:12:06,2023-01-25 10:12:08,2.216s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 109.0.0.0,,,2023-01-25 10:12:08,2023-01-25 10:12:11,3.122s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""The Boss"")",Chrome 109.0.0.0,,,2023-01-25 10:12:11,2023-01-25 10:12:14,2.388s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), ""Big Boss "")",Chrome 109.0.0.0,,,2023-01-25 10:12:14,2023-01-25 10:12:15,1.510s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), ""No notes available"")",Chrome 109.0.0.0,,,2023-01-25 10:12:15,2023-01-25 10:12:17,1.569s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 109.0.0.0,,,2023-01-25 10:12:17,2023-01-25 10:12:18,1.451s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-25 10:12:18,2023-01-25 10:12:19,0.724s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-25 10:12:19,2023-01-25 10:12:20,0.713s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Edit Job Title,Chrome 109.0.0.0,,,2023-01-25 10:12:20,2023-01-25 10:12:59,39.849s,PASSED
