Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 109.0.0.0,,,2023-01-26 14:35:09,2023-01-26 14:42:29,7m - 20.170s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 109.0.0.0,,,2023-01-26 14:35:09,2023-01-26 14:35:42,33.360s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 14:35:10,2023-01-26 14:35:16,5.972s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 14:35:16,2023-01-26 14:35:16,0.216s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 14:35:16,2023-01-26 14:35:22,6.324s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 14:35:22,2023-01-26 14:35:26,3.647s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-26 14:35:26,2023-01-26 14:35:29,2.888s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 109.0.0.0,,,2023-01-26 14:35:29,2023-01-26 14:35:31,2.481s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 109.0.0.0,,,2023-01-26 14:35:31,2023-01-26 14:35:34,3.267s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Assertiveness-Automation"")",Chrome 109.0.0.0,,,2023-01-26 14:35:34,2023-01-26 14:35:37,2.193s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Chrome 109.0.0.0,,,2023-01-26 14:35:37,2023-01-26 14:35:39,1.963s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-01-26 14:35:39,2023-01-26 14:35:40,1.699s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:35:40,2023-01-26 14:35:41,0.745s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:35:41,2023-01-26 14:35:42,0.524s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-26 14:35:42,2023-01-26 14:35:42,0.751s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Chrome 109.0.0.0,,,2023-01-26 14:35:42,2023-01-26 14:36:19,36.451s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 14:35:43,2023-01-26 14:35:48,4.598s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 14:35:48,2023-01-26 14:35:48,0.175s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 14:35:48,2023-01-26 14:35:55,7.074s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 14:35:55,2023-01-26 14:35:59,3.940s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-26 14:35:59,2023-01-26 14:36:02,2.569s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 109.0.0.0,,,2023-01-26 14:36:02,2023-01-26 14:36:04,2.797s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Edit""))",Chrome 109.0.0.0,,,2023-01-26 14:36:04,2023-01-26 14:36:07,2.734s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-01-26 14:36:07,2023-01-26 14:36:10,2.414s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Assertiveness-Automation-Edited"")",Chrome 109.0.0.0,,,2023-01-26 14:36:10,2023-01-26 14:36:11,1.770s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-01-26 14:36:11,2023-01-26 14:36:13,1.624s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""New description-new skill"")",Chrome 109.0.0.0,,,2023-01-26 14:36:13,2023-01-26 14:36:15,1.640s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-01-26 14:36:15,2023-01-26 14:36:17,2.040s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:36:17,2023-01-26 14:36:17,0.883s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:36:17,2023-01-26 14:36:18,0.488s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-26 14:36:18,2023-01-26 14:36:19,0.847s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Delete Skill,Chrome 109.0.0.0,,,2023-01-26 14:36:19,2023-01-26 14:36:50,31.598s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 14:36:20,2023-01-26 14:36:29,8.633s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 14:36:29,2023-01-26 14:36:29,0.177s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 14:36:29,2023-01-26 14:36:35,6.493s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 14:36:35,2023-01-26 14:36:39,3.806s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-26 14:36:39,2023-01-26 14:36:41,2.320s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 109.0.0.0,,,2023-01-26 14:36:41,2023-01-26 14:36:44,2.413s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Delete""))",Chrome 109.0.0.0,,,2023-01-26 14:36:44,2023-01-26 14:36:46,2.473s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 109.0.0.0,,,2023-01-26 14:36:46,2023-01-26 14:36:48,1.823s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:36:48,2023-01-26 14:36:49,0.944s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:36:49,2023-01-26 14:36:50,0.482s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-26 14:36:50,2023-01-26 14:36:50,0.797s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Add Membership,Chrome 109.0.0.0,,,2023-01-26 14:36:50,2023-01-26 14:37:20,29.775s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 14:36:51,2023-01-26 14:36:57,5.679s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 14:36:57,2023-01-26 14:36:57,0.217s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 14:36:57,2023-01-26 14:37:02,4.981s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 14:37:02,2023-01-26 14:37:07,4.993s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-26 14:37:07,2023-01-26 14:37:09,2.303s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 109.0.0.0,,,2023-01-26 14:37:09,2023-01-26 14:37:11,1.983s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 109.0.0.0,,,2023-01-26 14:37:11,2023-01-26 14:37:14,2.737s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Gold Membership-Automation"")",Chrome 109.0.0.0,,,2023-01-26 14:37:14,2023-01-26 14:37:16,2.152s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-01-26 14:37:16,2023-01-26 14:37:18,1.710s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:37:18,2023-01-26 14:37:19,0.921s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:37:19,2023-01-26 14:37:19,0.491s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-26 14:37:19,2023-01-26 14:37:20,0.755s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Edit Membership,Chrome 109.0.0.0,,,2023-01-26 14:37:20,2023-01-26 14:37:50,30.227s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 14:37:21,2023-01-26 14:37:25,3.801s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 14:37:25,2023-01-26 14:37:25,0.178s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 14:37:25,2023-01-26 14:37:31,5.886s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 14:37:31,2023-01-26 14:37:35,3.350s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-26 14:37:35,2023-01-26 14:37:37,2.381s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 109.0.0.0,,,2023-01-26 14:37:37,2023-01-26 14:37:40,2.973s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/button_Edit""))",Chrome 109.0.0.0,,,2023-01-26 14:37:40,2023-01-26 14:37:43,2.640s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Memberships/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-01-26 14:37:43,2023-01-26 14:37:45,2.330s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Platinum Membership-Automation"")",Chrome 109.0.0.0,,,2023-01-26 14:37:45,2023-01-26 14:37:47,1.688s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-01-26 14:37:47,2023-01-26 14:37:48,1.603s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:37:48,2023-01-26 14:37:49,0.993s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:37:49,2023-01-26 14:37:50,0.484s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-26 14:37:50,2023-01-26 14:37:50,0.814s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Delete Membership,Chrome 109.0.0.0,,,2023-01-26 14:37:50,2023-01-26 14:38:16,25.186s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 14:37:51,2023-01-26 14:37:55,3.542s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 14:37:55,2023-01-26 14:37:55,0.144s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 14:37:55,2023-01-26 14:38:01,5.749s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 14:38:01,2023-01-26 14:38:05,3.842s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-26 14:38:05,2023-01-26 14:38:07,2.429s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 109.0.0.0,,,2023-01-26 14:38:07,2023-01-26 14:38:10,2.572s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/button_Delete""))",Chrome 109.0.0.0,,,2023-01-26 14:38:10,2023-01-26 14:38:12,2.277s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 109.0.0.0,,,2023-01-26 14:38:12,2023-01-26 14:38:14,1.613s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 109.0.0.0,,,2023-01-26 14:38:14,2023-01-26 14:38:14,0.751s,PASSED
