Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 109.0.0.0,,,2023-01-25 10:11:50,2023-01-25 10:18:26,6m - 35.575s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 109.0.0.0,,,2023-01-25 10:11:51,2023-01-25 10:12:25,34.717s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-25 10:11:51,2023-01-25 10:12:00,8.145s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-25 10:12:00,2023-01-25 10:12:00,0.234s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-25 10:12:00,2023-01-25 10:12:06,5.993s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-25 10:12:06,2023-01-25 10:12:10,4.251s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-25 10:12:10,2023-01-25 10:12:12,1.865s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 109.0.0.0,,,2023-01-25 10:12:12,2023-01-25 10:12:14,2.229s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 109.0.0.0,,,2023-01-25 10:12:14,2023-01-25 10:12:17,3.054s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Super skills"")",Chrome 109.0.0.0,,,2023-01-25 10:12:17,2023-01-25 10:12:19,2.127s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Chrome 109.0.0.0,,,2023-01-25 10:12:19,2023-01-25 10:12:21,1.935s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-01-25 10:12:21,2023-01-25 10:12:23,1.565s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-25 10:12:23,2023-01-25 10:12:24,1.030s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-25 10:12:24,2023-01-25 10:12:25,1.540s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Chrome 109.0.0.0,,,2023-01-25 10:12:25,2023-01-25 10:12:59,33.371s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-25 10:12:26,2023-01-25 10:12:30,3.720s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-25 10:12:30,2023-01-25 10:12:30,0.146s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-25 10:12:30,2023-01-25 10:12:35,5.191s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-25 10:12:35,2023-01-25 10:12:41,5.639s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-25 10:12:41,2023-01-25 10:12:44,2.537s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 109.0.0.0,,,2023-01-25 10:12:44,2023-01-25 10:12:46,2.331s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Edit""))",Chrome 109.0.0.0,,,2023-01-25 10:12:46,2023-01-25 10:12:49,2.554s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-01-25 10:12:49,2023-01-25 10:12:51,2.407s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Not so super skill - Edited"")",Chrome 109.0.0.0,,,2023-01-25 10:12:51,2023-01-25 10:12:52,1.493s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-01-25 10:12:52,2023-01-25 10:12:54,1.596s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""New description-new skill"")",Chrome 109.0.0.0,,,2023-01-25 10:12:54,2023-01-25 10:12:55,1.440s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-01-25 10:12:55,2023-01-25 10:12:57,1.537s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 109.0.0.0,,,2023-01-25 10:12:57,2023-01-25 10:12:58,1.156s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-25 10:12:58,2023-01-25 10:12:59,0.688s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Delete Skill,Chrome 109.0.0.0,,,2023-01-25 10:12:59,2023-01-25 10:13:24,24.820s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-25 10:12:59,2023-01-25 10:13:03,3.484s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-25 10:13:03,2023-01-25 10:13:03,0.158s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-25 10:13:03,2023-01-25 10:13:09,6.148s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-25 10:13:09,2023-01-25 10:13:14,4.669s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-25 10:13:14,2023-01-25 10:13:16,1.972s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 109.0.0.0,,,2023-01-25 10:13:16,2023-01-25 10:13:18,2.471s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Delete""))",Chrome 109.0.0.0,,,2023-01-25 10:13:18,2023-01-25 10:13:21,2.344s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 109.0.0.0,,,2023-01-25 10:13:21,2023-01-25 10:13:22,1.552s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 109.0.0.0,,,2023-01-25 10:13:22,2023-01-25 10:13:23,0.796s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-25 10:13:23,2023-01-25 10:13:24,0.755s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Add Membership,Chrome 109.0.0.0,,,2023-01-25 10:13:24,2023-01-25 10:13:53,28.958s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-25 10:13:24,2023-01-25 10:13:32,7.512s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-25 10:13:32,2023-01-25 10:13:32,0.141s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-25 10:13:32,2023-01-25 10:13:37,5.584s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-25 10:13:37,2023-01-25 10:13:41,3.484s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-25 10:13:41,2023-01-25 10:13:43,2.076s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 109.0.0.0,,,2023-01-25 10:13:43,2023-01-25 10:13:45,1.916s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 109.0.0.0,,,2023-01-25 10:13:45,2023-01-25 10:13:47,2.406s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Gold Membership"")",Chrome 109.0.0.0,,,2023-01-25 10:13:47,2023-01-25 10:13:49,2.047s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 109.0.0.0,,,2023-01-25 10:13:49,2023-01-25 10:13:51,1.521s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-25 10:13:51,2023-01-25 10:13:52,1.024s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-25 10:13:52,2023-01-25 10:13:53,0.663s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Edit Membership,Chrome 109.0.0.0,,,2023-01-25 10:13:53,2023-01-25 10:14:19,26.701s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-25 10:13:53,2023-01-25 10:13:56,3.353s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-25 10:13:56,2023-01-25 10:13:56,0.147s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-25 10:13:56,2023-01-25 10:14:02,5.553s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-25 10:14:02,2023-01-25 10:14:06,3.667s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 109.0.0.0,,,2023-01-25 10:14:06,2023-01-25 10:14:08,2.000s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 109.0.0.0,,,2023-01-25 10:14:08,2023-01-25 10:14:10,2.445s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Edit""))",Chrome 109.0.0.0,,,2023-01-25 10:14:10,2023-01-25 10:14:13,2.923s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-01-25 10:14:13,2023-01-25 10:14:15,1.842s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Platinum Memebership - Edited"")",Chrome 109.0.0.0,,,2023-01-25 10:14:15,2023-01-25 10:14:16,1.487s,PASSED
