Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Job Dropdown Suite,,,,2023-03-08 09:26:03,2023-03-08 09:27:57,1m - 53.736s,ERROR
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Add Job Title,,,,2023-03-08 09:26:03,2023-03-08 09:26:23,20.001s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-03-08 09:26:03,2023-03-08 09:26:10,6.856s,PASSED
Start setup action : setupTestCase,,,,2023-03-08 09:26:10,2023-03-08 09:26:17,6.389s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",,,,2023-03-08 09:26:18,2023-03-08 09:26:20,2.585s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",,,,2023-03-08 09:26:20,2023-03-08 09:26:22,2.262s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",,,,2023-03-08 09:26:22,2023-03-08 09:26:23,0.881s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-03-08 09:26:23,2023-03-08 09:26:23,0.029s,ERROR
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Edit Job Title,,,,2023-03-08 09:26:23,2023-03-08 09:26:27,3.437s,ERROR
Start listener action : sampleBeforeTestCase,,,,2023-03-08 09:26:23,2023-03-08 09:26:26,3.060s,ERROR
Start setup action : setupTestCase,,,,2023-03-08 09:26:26,2023-03-08 09:26:27,0.335s,ERROR
Start listener action : sampleAfterTestCase,,,,2023-03-08 09:26:27,2023-03-08 09:26:27,0.009s,ERROR
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Delete Job Title,,,,2023-03-08 09:26:27,2023-03-08 09:27:38,1m - 11.244s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-03-08 09:26:27,2023-03-08 09:26:31,4.453s,PASSED
Start setup action : setupTestCase,,,,2023-03-08 09:26:31,2023-03-08 09:26:37,6.092s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",,,,2023-03-08 09:26:38,2023-03-08 09:26:41,3.550s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",,,,2023-03-08 09:26:41,2023-03-08 09:26:44,2.374s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",,,,2023-03-08 09:26:44,2023-03-08 09:26:46,1.924s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/button_Delete""))",,,,2023-03-08 09:26:46,2023-03-08 09:27:20,34.076s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",,,,2023-03-08 09:27:20,2023-03-08 09:27:38,18.332s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-03-08 09:27:38,2023-03-08 09:27:38,0.008s,ERROR
,,,,,,,
Test Cases/Admin Page/Job/Job Categories/Add Category,,,,2023-03-08 09:27:38,2023-03-08 09:27:42,4.381s,ERROR
Start listener action : sampleBeforeTestCase,,,,2023-03-08 09:27:38,2023-03-08 09:27:42,4.013s,ERROR
Start setup action : setupTestCase,,,,2023-03-08 09:27:42,2023-03-08 09:27:42,0.336s,ERROR
Start listener action : sampleAfterTestCase,,,,2023-03-08 09:27:42,2023-03-08 09:27:42,0.003s,ERROR
,,,,,,,
Test Cases/Admin Page/Job/Job Categories/Edit Category,,,,2023-03-08 09:27:43,2023-03-08 09:27:51,8.843s,ERROR
Start listener action : sampleBeforeTestCase,,,,2023-03-08 09:27:43,2023-03-08 09:27:47,4.434s,PASSED
Start setup action : setupTestCase,,,,2023-03-08 09:27:47,2023-03-08 09:27:51,4.395s,ERROR
Start listener action : sampleAfterTestCase,,,,2023-03-08 09:27:51,2023-03-08 09:27:51,0.003s,ERROR
,,,,,,,
Test Cases/Admin Page/Job/Job Categories/Delete Category,,,,2023-03-08 09:27:51,2023-03-08 09:27:57,5.417s,ERROR
Start listener action : sampleBeforeTestCase,,,,2023-03-08 09:27:51,2023-03-08 09:27:56,5.010s,ERROR
Start setup action : setupTestCase,,,,2023-03-08 09:27:56,2023-03-08 09:27:57,0.394s,ERROR
Start listener action : sampleAfterTestCase,,,,2023-03-08 09:27:57,2023-03-08 09:27:57,0.004s,ERROR
