Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 110.0.0.0,,,2023-03-06 10:41:10,2023-03-06 10:48:03,6m - 53.605s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Education/Add Education,Chrome 110.0.0.0,,,2023-03-06 10:41:10,2023-03-06 10:41:41,31.251s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-06 10:41:10,2023-03-06 10:41:22,12.276s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-06 10:41:23,2023-03-06 10:41:26,2.586s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-06 10:41:26,2023-03-06 10:41:28,2.486s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Education/li_Education""))",Chrome 110.0.0.0,,,2023-03-06 10:41:28,2023-03-06 10:41:30,2.039s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-06 10:41:30,2023-03-06 10:41:33,2.701s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), education)",Chrome 110.0.0.0,,,2023-03-06 10:41:33,2023-03-06 10:41:35,2.240s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-06 10:41:35,2023-03-06 10:41:37,1.611s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-06 10:41:37,2023-03-06 10:41:38,0.908s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-06 10:41:38,2023-03-06 10:41:38,0.569s,PASSED
"takeScreenshotAsCheckpoint(""Added Education"")",Chrome 110.0.0.0,,,2023-03-06 10:41:38,2023-03-06 10:41:40,1.962s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-06 10:41:40,2023-03-06 10:41:41,0.784s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Education/Edit Education,Chrome 110.0.0.0,,,2023-03-06 10:41:41,2023-03-06 10:42:10,28.376s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-06 10:41:41,2023-03-06 10:41:51,9.658s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-06 10:41:51,2023-03-06 10:41:55,3.266s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-06 10:41:55,2023-03-06 10:41:57,2.438s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Education/li_Education""))",Chrome 110.0.0.0,,,2023-03-06 10:41:57,2023-03-06 10:41:59,2.081s,PASSED
