Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Qualifications Dropdown Suite,Chrome 110.0.0.0,,,2023-03-01 17:07:14,2023-03-01 17:13:41,6m - 26.926s,PASSED
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Add Skill,Chrome 110.0.0.0,,,2023-03-01 17:07:14,2023-03-01 17:07:44,29.852s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 17:07:14,2023-03-01 17:07:20,6.050s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 17:07:20,2023-03-01 17:07:26,5.852s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 17:07:27,2023-03-01 17:07:30,3.002s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-01 17:07:30,2023-03-01 17:07:32,2.224s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-01 17:07:32,2023-03-01 17:07:34,1.961s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-01 17:07:34,2023-03-01 17:07:37,2.737s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Assertiveness-Automation"")",Chrome 110.0.0.0,,,2023-03-01 17:07:37,2023-03-01 17:07:39,2.182s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""Everything best"")",Chrome 110.0.0.0,,,2023-03-01 17:07:39,2023-03-01 17:07:40,1.458s,PASSED
"takeScreenshotAsCheckpoint(""Added Skill Info"")",Chrome 110.0.0.0,,,2023-03-01 17:07:40,2023-03-01 17:07:42,1.172s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-01 17:07:42,2023-03-01 17:07:43,1.465s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:07:43,2023-03-01 17:07:44,0.718s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:07:44,2023-03-01 17:07:44,0.388s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-01 17:07:44,2023-03-01 17:07:44,0.033s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Edit Skill,Chrome 110.0.0.0,,,2023-03-01 17:07:44,2023-03-01 17:08:14,29.928s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 17:07:44,2023-03-01 17:07:49,4.419s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 17:07:49,2023-03-01 17:07:54,5.387s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 17:07:55,2023-03-01 17:07:58,3.144s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-01 17:07:58,2023-03-01 17:08:00,2.377s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-01 17:08:00,2023-03-01 17:08:02,1.927s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Edit""))",Chrome 110.0.0.0,,,2023-03-01 17:08:02,2023-03-01 17:08:05,2.613s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-01 17:08:05,2023-03-01 17:08:07,2.394s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Assertiveness-Automation-Edited"")",Chrome 110.0.0.0,,,2023-03-01 17:08:07,2023-03-01 17:08:09,1.525s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-01 17:08:09,2023-03-01 17:08:10,1.463s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textarea_Description""), ""New description-new skill"")",Chrome 110.0.0.0,,,2023-03-01 17:08:10,2023-03-01 17:08:12,1.528s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-01 17:08:12,2023-03-01 17:08:13,1.459s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:08:13,2023-03-01 17:08:14,0.719s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:08:14,2023-03-01 17:08:14,0.379s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-01 17:08:14,2023-03-01 17:08:14,0.002s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Skills/Delete Skill,Chrome 110.0.0.0,,,2023-03-01 17:08:14,2023-03-01 17:08:38,23.368s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 17:08:14,2023-03-01 17:08:19,4.859s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 17:08:19,2023-03-01 17:08:25,5.546s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 17:08:26,2023-03-01 17:08:28,2.500s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-01 17:08:28,2023-03-01 17:08:30,2.194s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/li_Skills""))",Chrome 110.0.0.0,,,2023-03-01 17:08:30,2023-03-01 17:08:32,2.036s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Delete""))",Chrome 110.0.0.0,,,2023-03-01 17:08:32,2023-03-01 17:08:35,2.229s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Yes, Delete""))",Chrome 110.0.0.0,,,2023-03-01 17:08:35,2023-03-01 17:08:36,1.569s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:08:36,2023-03-01 17:08:37,0.994s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyDeleted""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:08:37,2023-03-01 17:08:38,0.431s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-01 17:08:38,2023-03-01 17:08:38,0.004s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Add Membership,Chrome 110.0.0.0,,,2023-03-01 17:08:38,2023-03-01 17:09:03,25.787s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 17:08:38,2023-03-01 17:08:42,4.556s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 17:08:42,2023-03-01 17:08:48,5.584s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 17:08:49,2023-03-01 17:08:51,2.420s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-01 17:08:51,2023-03-01 17:08:53,2.159s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 110.0.0.0,,,2023-03-01 17:08:53,2023-03-01 17:08:55,1.907s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Languages/button_Add""))",Chrome 110.0.0.0,,,2023-03-01 17:08:55,2023-03-01 17:08:58,2.436s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Gold Membership-Automation"")",Chrome 110.0.0.0,,,2023-03-01 17:08:58,2023-03-01 17:09:00,2.154s,PASSED
"takeScreenshotAsCheckpoint(""Membership info"")",Chrome 110.0.0.0,,,2023-03-01 17:09:00,2023-03-01 17:09:01,1.045s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-01 17:09:01,2023-03-01 17:09:02,1.436s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:09:02,2023-03-01 17:09:03,0.684s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:09:03,2023-03-01 17:09:03,0.399s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-01 17:09:03,2023-03-01 17:09:03,0.004s,ERROR
,,,,,,,
Test Cases/Admin Page/Qualifications/Memberships/Edit Membership,Chrome 110.0.0.0,,,2023-03-01 17:09:03,2023-03-01 17:09:30,27.075s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 17:09:03,2023-03-01 17:09:08,4.748s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 17:09:08,2023-03-01 17:09:13,5.324s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 17:09:14,2023-03-01 17:09:17,2.570s,PASSED
"click(findTestObject(""Admin Page/Qualifications/li_Qualifications""))",Chrome 110.0.0.0,,,2023-03-01 17:09:17,2023-03-01 17:09:19,2.273s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/li_Memberships""))",Chrome 110.0.0.0,,,2023-03-01 17:09:19,2023-03-01 17:09:21,1.937s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Memberships/button_Edit""))",Chrome 110.0.0.0,,,2023-03-01 17:09:21,2023-03-01 17:09:24,2.598s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Memberships/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-01 17:09:24,2023-03-01 17:09:26,2.538s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Platinum Membership-Automation"")",Chrome 110.0.0.0,,,2023-03-01 17:09:26,2023-03-01 17:09:28,1.489s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-01 17:09:28,2023-03-01 17:09:29,1.428s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:09:29,2023-03-01 17:09:30,0.846s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-01 17:09:30,2023-03-01 17:09:30,0.400s,PASSED
