Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Job Dropdown Suite,Chrome 110.0.0.0,,,2023-03-01 18:07:09,2023-03-01 18:10:19,3m - 10.337s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Add Job Title,Chrome 110.0.0.0,,,2023-03-01 18:07:09,2023-03-01 18:07:50,40.905s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 18:07:09,2023-03-01 18:07:18,8.168s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 18:07:18,2023-03-01 18:07:26,8.206s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 18:07:27,2023-03-01 18:07:30,2.435s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-01 18:07:30,2023-03-01 18:07:32,2.456s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 110.0.0.0,,,2023-03-01 18:07:32,2023-03-01 18:07:34,2.084s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 110.0.0.0,,,2023-03-01 18:07:34,2023-03-01 18:07:37,2.830s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), job_title)",Chrome 110.0.0.0,,,2023-03-01 18:07:37,2023-03-01 18:07:39,2.209s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), job_title_description)",Chrome 110.0.0.0,,,2023-03-01 18:07:39,2023-03-01 18:07:41,1.549s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), job_title_notes)",Chrome 110.0.0.0,,,2023-03-01 18:07:41,2023-03-01 18:07:43,1.997s,PASSED
"takeScreenshotAsCheckpoint(""Job Title Info"")",Chrome 110.0.0.0,,,2023-03-01 18:07:43,2023-03-01 18:07:45,2.518s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 110.0.0.0,,,2023-03-01 18:07:45,2023-03-01 18:07:47,1.692s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-01 18:07:47,2023-03-01 18:07:48,0.765s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 110.0.0.0,,,2023-03-01 18:07:48,2023-03-01 18:07:48,0.603s,PASSED
"takeScreenshotAsCheckpoint(""Job Title Added"")",Chrome 110.0.0.0,,,2023-03-01 18:07:48,2023-03-01 18:07:50,1.894s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-01 18:07:50,2023-03-01 18:07:50,0.037s,ERROR
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Edit Job Title,Chrome 110.0.0.0,,,2023-03-01 18:07:50,2023-03-01 18:08:27,37.082s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-03-01 18:07:50,2023-03-01 18:07:56,5.621s,PASSED
Start setup action : setupTestCase,Chrome 110.0.0.0,,,2023-03-01 18:07:56,2023-03-01 18:08:02,6.069s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 110.0.0.0,,,2023-03-01 18:08:03,2023-03-01 18:08:06,2.574s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 110.0.0.0,,,2023-03-01 18:08:06,2023-03-01 18:08:08,2.406s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 110.0.0.0,,,2023-03-01 18:08:08,2023-03-01 18:08:10,2.188s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/button_Edit""))",Chrome 110.0.0.0,,,2023-03-01 18:08:10,2023-03-01 18:08:13,2.859s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-01 18:08:13,2023-03-01 18:08:16,2.528s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), edited_job_title)",Chrome 110.0.0.0,,,2023-03-01 18:08:16,2023-03-01 18:08:17,1.813s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-01 18:08:17,2023-03-01 18:08:19,1.726s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), edited_job_title_description)",Chrome 110.0.0.0,,,2023-03-01 18:08:19,2023-03-01 18:08:21,1.759s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), Keys.chord(CONTROL, ""a""))",Chrome 110.0.0.0,,,2023-03-01 18:08:21,2023-03-01 18:08:23,1.665s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), edited_job_title_notes)",Chrome 110.0.0.0,,,2023-03-01 18:08:23,2023-03-01 18:08:24,1.724s,PASSED
"click(findTestObject(""Admin Page/Qualifications/Skills/button_Save""))",Chrome 110.0.0.0,,,2023-03-01 18:08:24,2023-03-01 18:08:26,1.663s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-01 18:08:26,2023-03-01 18:08:27,0.841s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullyUpdated""), 10)",Chrome 110.0.0.0,,,2023-03-01 18:08:27,2023-03-01 18:08:27,0.539s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-03-01 18:08:27,2023-03-01 18:08:27,0.009s,ERROR
,,,,,,,
