Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Job Dropdown Suite,Chrome 109.0.0.0,,,2023-01-26 13:50:43,2023-01-26 13:54:06,3m - 22.962s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Add Job Title,Chrome 109.0.0.0,,,2023-01-26 13:50:44,2023-01-26 13:51:23,39.283s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 13:50:45,2023-01-26 13:50:54,8.200s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 13:50:54,2023-01-26 13:50:54,0.249s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 13:50:54,2023-01-26 13:51:00,6.439s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 13:51:00,2023-01-26 13:51:04,3.533s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 109.0.0.0,,,2023-01-26 13:51:04,2023-01-26 13:51:06,2.498s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 109.0.0.0,,,2023-01-26 13:51:06,2023-01-26 13:51:09,3.151s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Add""))",Chrome 109.0.0.0,,,2023-01-26 13:51:09,2023-01-26 13:51:13,3.664s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), ""Boss-Automation"")",Chrome 109.0.0.0,,,2023-01-26 13:51:13,2023-01-26 13:51:15,2.272s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Job Description""), ""Big Boss "")",Chrome 109.0.0.0,,,2023-01-26 13:51:15,2023-01-26 13:51:17,1.697s,PASSED
"sendKeys(findTestObject(""Admin Page/Job/Job Titles/textarea_Note""), ""No notes available"")",Chrome 109.0.0.0,,,2023-01-26 13:51:17,2023-01-26 13:51:19,1.696s,PASSED
"click(findTestObject(""Admin Page/Nationalities/button_Save""))",Chrome 109.0.0.0,,,2023-01-26 13:51:19,2023-01-26 13:51:20,1.658s,PASSED
"waitForElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 13:51:20,2023-01-26 13:51:21,0.760s,PASSED
"verifyElementPresent(findTestObject(""Confirmation messages/message_SuccessSuccessfullySaved""), 10)",Chrome 109.0.0.0,,,2023-01-26 13:51:21,2023-01-26 13:51:22,0.715s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-26 13:51:22,2023-01-26 13:51:23,1.317s,PASSED
,,,,,,,
Test Cases/Admin Page/Job/Job Titles/Edit Job Title,Chrome 109.0.0.0,,,2023-01-26 13:51:23,2023-01-26 13:52:13,49.545s,PASSED
openBrowser(baseURL),Chrome 109.0.0.0,,,2023-01-26 13:51:25,2023-01-26 13:51:36,11.095s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-26 13:51:36,2023-01-26 13:51:37,0.198s,PASSED
"orange.keywords.userLogin(findTestObject(""Login Papge/textbox_Username""), username, findTestObject(""Login Papge/textbox_Password""), password, findTestObject(""Login Papge/button_Login""))",Chrome 109.0.0.0,,,2023-01-26 13:51:37,2023-01-26 13:51:44,7.530s,PASSED
"click(findTestObject(""Navigation Sidebar/a_Admin""))",Chrome 109.0.0.0,,,2023-01-26 13:51:44,2023-01-26 13:51:48,3.775s,PASSED
"click(findTestObject(""Admin Page/Job/li_Job""))",Chrome 109.0.0.0,,,2023-01-26 13:51:48,2023-01-26 13:51:50,2.475s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/li_Job Titles""))",Chrome 109.0.0.0,,,2023-01-26 13:51:50,2023-01-26 13:51:53,2.510s,PASSED
"click(findTestObject(""Admin Page/Job/Job Titles/button_Edit""))",Chrome 109.0.0.0,,,2023-01-26 13:51:53,2023-01-26 13:51:56,2.885s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-01-26 13:51:56,2023-01-26 13:51:59,3.701s,PASSED
"sendKeys(findTestObject(""Admin Page/Qualifications/Skills/textbox_Username_selected""), ""Boss-Edited-Automation"")",Chrome 109.0.0.0,,,2023-01-26 13:51:59,2023-01-26 13:52:01,1.986s,PASSED
